Cottus volki
Kryptopterus bicirrhis
Zelandoperla fenestrata
Helicana wuana
Odorrana hainanensis
Odorrana wuchuanensis
Cylicostephanus minutus
Isodiametra pulchra
Archaphanostoma ylvae
Paratomella rubra
Megaleporinus obtusidens
Lepidotrigla microptera
Gammarus fossarum
Embiratermes neotenicus
Labiotermes labralis
Pachycerina decemlineata
Glyptothorax cavia
Nembrotha kubaryana
Acrossocheilus wuyiensis
Acrossocheilus spinifer
Acrossocheilus jishouensis
Favites pentagona
Solemya velesiana
Solemya pervernicosa
Solemya elarraichensis
Cumberlandia monodonta
Echyridella menziesii
Mutela dubia
Neotrigonia margaritacea
Neostylopyga rhombifolia
Centropyge nox
Kiwa tyleri
Margaritifera marocana
Periplaneta australasiae
Diploscapter coronatus
Carcharodon carcharias
Aquatica wuhana
Ozobranchus jantseanus
Cypseloides fumigatus
Amazona ventralis
Sorex roboratus
Truljalia hibinonis
Sinocrossocheilus bamaensis
Pontoscolex corethrurus
Macrosteles quadrilineatus
Schistura fasciolata
Pseudophyllus titan
Tripneustes gratilla
Cromileptes altivelis x Epinephelus lanceolatus
Aiolopus thalassinus
Xiphister atropurpureus
Epinephelus akaara x Epinephelus lanceolatus
Capnia zijinshana
Diodon hystrix
Liobagrus styani
Khawia sinensis
Oecanthus sinensis
Metrioptera ussuriana
Trachypithecus poliocephalus
Huso dauricus x Acipenser schrenckii
Orcula dolium
Bavayia robusta
Oryzias curvinotus
Mespilia globulus
Heterocentrotus mammillatus
Echinometra mathaei
Phaneroptera nigroantennata
Thyestilla gebleri
Lycodes ygreknotatus
Paramuricea macrospina
Paramuricea clavata
Squalus brevirostris
Schistura sikmaiensis
Schistura reticulofasciata
Gallinago stenura
Clostera anachoreta
Spirula spirula
Choroedocus violaceipes
Hypophthalmichthys nobilis x Hypophthalmichthys molitrix
Dolichopteryx minuscula
Bathylychnops exilis
Anaulaciulus koreanus
Hemilepidotus gilberti
Gymnocanthus herzensteini
Gymnocanthus intermedius
Lycodes tanakae
Dicrostonyx torquatus
Merops viridis
Paragabara curvicornuta
Babesia microti strain RI
Styloperla spinicercia
Gomphillus americanus
Bryoria tenuis
Daphnia galeata
Trochalopteron elliotii
Ciona robusta
Papilio rex
Garrulax formosus
Macropodus chinensis
Bovichtus argentinus
Nibea mitsukurii
Indopacetus pacificus
Trichonotus setiger
Acanthaphritis unoorum
Callanthias japonicus
Bathyclupea megaceps
Plesiops nakaharae
Uranoscopus japonicus
Lates japonicus
Hoplichthys gilberti
Dermogenys pusilla
Bedotia geayi
Synagrops japonicus
Epigonus denticulatus
Acanthocepola krusensternii
Mustela itatsi
Anisakis pegreffii
Hippocampus queenslandicus
Sinularia cf. cruciata GS-2016
Sarothrura ayresi
Meriones tamariscinus
Dicrostonyx groenlandicus
Dicrostonyx hudsonius
Rhinolophus thomasi
Laternula truncata
Tropidomya abbreviata
Myadora brevis
Lyonsia norwegica
Euciroa cf. queenslandica STW-2017
Bryopa lata
Nihonotrypaea harmandi
Glaucidium cuculoides
Thymallus baicalolenensis
Curculio davidi
Ellobium chinense
Ichthyomyzon gagei
Ancylostoma tubaeforme
Macrotermes yunnanensis
Rhombodera valida
Hierodula patellifera
Megaleporinus elongatus
Campephilus imperialis
Chlorocebus djamdjamensis
Chlorocebus aethiops x Chlorocebus pygerythrus
Desmophyllum dianthus
Unio delphinus
Homo heidelbergensis
Chionodraco myersi
Mus terricolor
Rattus norvegicus
Armillifer armillatus
Pollicipes polymerus
Mus musculus
Danio rerio
Numida meleagris
Coccocarpia palmicola
Gnathostoma nipponicum
Hyla suweonensis
Haematopus ostralegus
Delphinapterus leucas
Euschemon rafflesia
Ptychobarbus chungtienensis
Myotis bechsteinii
Rhinotergum shaoguanense
Ephelotermes taylori
Nasutitermes macrocephalus
Noditermes cristifrons
Compositermes vindai
Microcerotermes serrula
Cephalotermes rectangularis
Microcerotermes progrediens
Odontotermes longignathus
Humutermes krishnai
Orthotermes depressifrons
Acidnotermes praus
Termes comis
Nasutitermes latifrons
Nasutitermes exitiosus
Rubeotermes jheringi
Macrotermes gilvus
Lophotermes septentrionalis
Sphaerotermes sphaerothorax
Cavitermes tuberosus
Cylindrotermes parvignathus
Longustitermes manni
Aciculitermes aciculatus
Mirocapritermes connectens
Microcerotermes havilandi
Ophiotermes grandilabius
Ophiotermes mirandus
Microcerotermes fuscotibialis
Microcerotermes baluchistanicus
Neocapritermes angusticeps
Tuberculitermes bycanistes
Macrotermes falciger
Termes fatalis
Macrotermes carbonarius
Nasutitermes octopilis
Constrictotermes cyphergaster
Crepititermes verruculosus
Prohamitermes mirabilis
Nasutitermes matangensis
Patawatermes nigripunctatus
Odontotermes hainanensis
Odontotermes obesus
Nasutitermes banksi
Pseudacanthotermes spiniger
Nasutitermes longirostris
Nasutitermes diabolus
Ephelotermes melachoma
Atlantitermes oculatissimus
Bulbitermes singaporiensis
Thoracotermes macrothorax
Coatitermes kartaboensis
Ruptitermes arboreus
Globitermes sulphureus
Procubitermes undulans
Patawatermes turricola
Acholotermes chirotus
Hirtitermes hirtiventris
Astalotermes murcus
Furculitermes cubitalis
Furculitermes longilabius
Macrotermes muelleri
Protermes prorepens
Amitermes obeuntis
Anoplotermes parvus
Anoplotermes janus
Procapritermes martyni
Inquilinitermes inquilinus
Foraminitermes rhinoceros
Postsubulitermes parviconstrictus
Crenetermes albotarsalis
Pericapritermes dolichocephalus
Cubitermes sulcifrons
Nasutitermes arborum
Aciculitermes maymyoensis
Odontotermes javanicus
Microcerotermes nervosus
Atlantitermes snyderi
Embiratermes brevinasus
Orthotermes mansuetus
Amalotermes phaeocephalus
Tumulitermes pastinator
Globitermes globosus
Nasutitermes similis
Anhangatermes macarthuri
Spinitermes trispinosus
Planicapritermes planiceps
Occasitermes occasus
Oriensubulitermes inanis
Cornitermes cumulans
Jugositermes tuberculatus
Furculitermes soyeri
Promirotermes pygmaeus
Nasutitermes neoparvus
Allodontermes schultzei
Macrotermes annandalei
Pseudacanthotermes militaris
Amitermes dentatus
Hospitalitermes hospitalis
Trichotermes ducis
Microtermes obesi
Proboscitermes tubuliferus
Havilanditermes proatripennis
Ateuchotermes retifaciens
Silvestritermes heyeri
Euhamitermes hamatus
Furculitermes winifredae
Amitermes meridionalis
Odontotermes minutus
Nasutitermes longipennis
Bulbitermes laticephalus
Labritermes buttelreepeni
Araujotermes parvellus
Cubitermes oblectatus
Cornitermes pugnax
Macrotermes vitrialatus
Tumulitermes recalvus
Orientotermes emersoni
Leucopitermes leucops
Termes rostratus
Nasutitermes lujae
Nasutitermes graveolus
Amitermes capito
Hypotermes makhamensis
Microcerotermes crassus
Odontotermes mathuri
Cubitermes fulvus
Apilitermes longiceps
Macrotermes malaccensis
Bulbitermes makhamensis
Agnathotermes crassinasus
Alyscotermes kilimandjaricus
Microcerotermes newmani
Bubalus depressicornis
Cerion uva
Helotrephes sp. NKMT027
Macroscytus gibbulus
Takifugu rubripes x Takifugu flavidus
Hoolock leuconedys x Hoolock tianxing
Homoiodoris japonica
Haematortyx sanguiniceps
Unio tumidus
Unio crassus
Tringa ochropus
Triplophysa pappenheimi
Pluvialis fulva
Microphysogobio amurensis
Cirrhinus cirrhosus
Labeo coubie
Epalzeorhynchos frenatus
Lobocheilos melanotaenia
Micronemacheilus cruciatus
Acanthocobitis botia
Homalopteroides smithi
Homaloptera ocellata
Neohomaloptera johorensis
Syncrossus hymenophysa
Sinibotia pulchra
Opsariichthys pachycephalus
Opsariichthys evolans
Notropis chrosomus
Semotilus atromaculatus
Richardsonius balteatus
Rhinichthys cataractae
Rhinichthys atratulus
Pogonichthys macrolepidotus
Pimephales notatus
Notropis telescopus
Pteronotropis hypselopterus
Notropis bifrenatus
Nocomis asper
Macrhybopsis meeki
Lythrurus umbratilis
Lythrurus lirus
Lythrurus fumeus
Lythrurus ardens
Luxilus cornutus
Lavinia exilicauda
Cyprinella galactura
Acrocheilus alutaceus
Opsopoeodus emiliae
Notropis atherinoides
Luxilus chrysocephalus
Dionda episcopa
Pachychilon pictum
Saurogobio immaculatus
Sarcocheilichthys biwaensis
Hypselobarbus thomassi
Puntius sahyadriensis
Oreichthys crenuchoides
Enteromius pobeguini
Lamna nasus
Otolithes ruber
Mesapia peloria
Aporia bieti
Scomberomorus sierra
Hoolock hoolock
Hoolock tianxing
Hoolock leuconedys
Graphosoma rubrolineatum
Apriona swainsoni
Xiphinema pachtaicum
Xiphinema rivesi
Paralongidorus litoralis
Longidorus vineacola
Clistocoeloma sinense
Hoplias intermedius
Potamilus alatus
Ornithodoros zumpti
Argas boueti
Argas brumpti
Lagopus muta
Xenus cinereus
Ninox strenua
Acanthocobitis zonalternans
Serpenticobitis octozona
Homaloptera confuzona
Barbucca diabolica
Hybopsis lineapunctata
Nocomis biguttatus
Notropis imeldae
Pseudoplatystoma reticulatum
Paraplea frontalis
Celleporella hyalina
Sakuraeolis japonica
Cryptoheros cutteri
Cichlasoma dimerus
Uaru amphiacanthoides
Retroculus lapidifer
Rocio octofasciata
Andinoacara pulcher
Herichthys cyanoguttatus
Geophagus steindachneri
Aequidens metae
Bujurquina mariae
Chaetobranchopsis bitaeniatus
Cheilopogon doederleinii
Entylia carinata
Monticola gularis
Paleosepharia posticata
Temnopleurus reevesii
Temnopleurus toreumaticus
Salmacis sphaeroides
Echinothrix diadema
Diadema setosum
Stolephorus commersonnii
Ambassis gymnocephalus
Panopea abrupta
Scomberomorus concolor
Lophornis magnificus
Glaucis hirsutus
Mindarus keteleerifoliae
Sardinella longiceps
Amazilia brevirostris
Amazilia millerii
Amazilia rondoniae
Herzensteinia microcephalus
Uraspis helvola
Epopella plicata
Chascanopsetta lugubris
Eugnathogobius oligactis
Rectoris posehensis
Garra salweenica
Nilaparvata bakeri
Eleginops maclovinus
Eublepharis macularius
Nycticebus pygmaeus
Civettictis civetta
Pallaseopsis kessleri
Gmelinoides fasciatus
Eulimnogammarus cyaneus
Neotoma fuscipes
Pteronotus personatus
Gnathopogon nicholsi
Chloronia mirifica
Simulium variegatum
Vespertilio murinus
Trichodes sinae
Emberiza fucata
Amazona aestiva
Terpsiphone atrocaudata
Rasbora lateristriata
Rasbora aprotaenia
Tonkinacris sinensis
Acipenser brevirostrum
Pimelodus maculatus
Triplophysa stenura
Caridina cf. nilotica HMG-2016
Chlamydomonas moewusii
Sargassum fluitans
Sargassum natans
Typhlomys cinereus
Orchesella cincta
Takifugu fasciatus x Takifugu flavidus
Pampus minor
Kryptolebias hermaphroditus
Schlechtendalia chinensis
Sinocyclocheilus ronganensis
Amphitetranychus viennensis
Dryophytes suweonensis
Amblyomma sculptum
Glyptocidaris crenularis
Butastur indicus
Schoeniclus siemsseni
Sinopodisma tsinlingensis
Stenella longirostris
Batagur trivittata
Cylicocyclus nassatus
Bullanga florida
Heosemys grandis
Cloacotaenia megalops
Gobio cynocephalus
Gobiobotia pappenheimi
Pseudogobio vaillanti
Huigobio chenhsienensis
Microphysogobio liaohensis
Platysmacheilus longibarbatus
Schizopygopsis stoliczkai
Hemigobius hoevenii
Oreonectes furcocaudalis
Butastur liventer
Paraleonnates uschakovi
Californiconus californicus
Bootherium bombifrons
Epinephelus chlorostigma
Achalinus rufescens
Achalinus spinalis
Mystus vittatus
Hypselobarbus pulchellus
Macrognathus pancalus
Praticolella mexicana
Trigonidium sjostedti
Oxya hyla
Euborellia arcanum
Poeciliopsis monacha
Trachelus tabidus
Trachelus iudaicus
Cladotaenia vulturi
Hemipristis elongata
Asymmetricata circumdata
Zosterops poliogastrus
Zosterops abyssinicus
Orthetrum testaceum
Orthetrum sabina
Orthetrum chrysis
Orthetrum glaucum
Somanniathelphusa boyangensis
Cottus szanaga
Channa striata
Polygyra cereolus
Liobagrus andersoni
Paragonimus ohirai
Parasesarma tripectinis
Saldula arsenjevi
Kryptolebias marmoratus
Phalcoboenus australis
Eugnathogobius polylepis
Pycnophyes kielensis
Caloenas maculata
Caloenas nicobarica
Didunculus strigirostris
Raphus cucullatus
Angaria delphinus
Astralium haematragum
Bellamya quadrata
Hylopetes alboniger
Rusa unicolor
Pycnonotus xanthorrhous
Megaloprepus caerulatus
Anax imperator
Epicauta aptera
Prunella strophiata
Squalus formosus
Fruhstorferiola tonkinensis
Gymnocypris potanini
Etmopterus pusillus
Cyprinus carpio 'mirror' x Cyprinus carpio 'singuonensis'
Schizothorax gongshanensis
Anoplocephala magna
Columba rupestris
Goura cristata
Zenaida macroura
Stomatella planulata
Lunella granulata
Melophus lathami
Crossocheilus siamensis
Eusphyra blochii
Halaelurus buergeri
Phodopus roborovskii
(Cyprinus carpio 'mirror' x Cyprinus carpio 'singuonensis') x Carassius auratus red var.
Cricetulus migratorius
Mizuhopecten yessoensis
Oxyeleotris marmorata
Schistura corica
Nemacheilus pallidus
Schistura pridii
Petruichthys brevis
Homalosoma hainanensis
Homaloptera ogilviei
Homaloptera parclitella
Thoburnia rhothoeca
Psilorhynchus balitora
Tanichthys micagemmae
Devario devario
Squalius lepidus
Garra poecilura
Clypeobarbus pleuropholis
Mesonoemacheilus triangularis
Osteochilus pentalineatus
Crossocheilus reticulatus
Henicorhynchus siamensis
Labeo dussumieri
Hypsibarbus vernayi
Hypsibarbus salweenensis
Barbodes aurotaeniatus
Cyclocheilichthys heteronema
Enteromius eburneensis
Enteromius fasciolatus
Scaphognathops bandanensis
Dawkinsia tambraparniei
Chagunius chagunio
Cosmochilus harmandi
Puntius eugrammus
Puntigrus partipentazona
Thynnichthys thynnoides
Cirrhinus microlepis
Incisilabeo behri
Folifer brevifilis
Scaphiodonichthys burmanicus
Poropuntius bantamensis
Onychostoma meridionale
Leptobotia pellegrini
Botia udomritthiruji
Yasuhikotakia morleti
Pangio kuhlii
Pangio cf. anguillaris CBM ZF 11605
Kottelatlimia pristes
Lepidocephalus macrochir
Lepidocephalichthys micropogon
Pangio cuneovirgata
Lepidocephalichthys guntea
Pangio oblonga
Discherodontus schroederi
Discherodontus ashmeadi
Poropuntius normani
Barbodes lateristriga
Hypselobarbus jerdoni
Sikukia gudgeri
Schistura notostigma
Schistura jarutanini
Nemachilichthys rueppelli
Aborichthys elongatus
Traccatichthys taeniatus
Schistura kaysonei
Oreonectes platycephalus
Gastromyzon scitulus
Sewellia albisuera
Canthophrys gongota
Opsaridium ubangiense
Pseudochondrostoma polylepis
Alburnus mossulensis
Clinostomus elongatus
Erimystax dissimilis
Chrosomus erythrogaster
Platygobio gracilis
Couesius plumbeus
Hybognathus nuchalis
Yuriria alta
Algansea lacustris
Tampichthys ipni
Aspiolucius esocinus
Acanthobrama persidis
Scardinius erythrophthalmus
Osteobrama feae
Osteobrama cunma
Romanogobio ciscaucasicus
Albulichthys albuloides
Cyprinion semiplotum
Neolissochilus stracheyi
Anematichthys apogon
Puntioplites proctozystron
Balantiocheilos melanopterus
Acrossocheilus iridescens
Barboides gracilis
Capoeta aculeata
Oxynoemacheilus angorae
Gastromyzon zebrinus
Syncrossus beauforti
Sabanejewia radnensis
Gyrinocheilus pennocki
Psilorhynchus pseudecheneis
Rasbora sumatrana
Metzia lineata
Squalius cephalus
Vimba melanops
Rhodeus amarus
Schizothorax nepalensis
Labeo cylindricus
Garra congoensis
Epalzeorhynchos bicolor
Labiobarbus spilopleura
Luciobarbus sclateri
Labeobarbus intermedius
Enteromius hulstaerti
Onychostoma fangi
Varicorhinus maroccanus
Systomus orphoides
Sawbwa resplendens
Probarbus jullieni
Cyclocheilichthys janthochir
Catlocarpio siamensis
Capoeta damascina
Barbonymus altus
Aulopyge huegelii
Amblyrhynchichthys truncatus
Triodontophorus nipponicus
Triodontophorus serratus
Squaliolus aliae
Alopecoenas salamonis
Columba jouyi
Sesarma neglectum
Corvus moriorum
Ramazzottius varieornatus
Streptopelia orientalis
Krobia guianensis
Mikrogeophagus ramirezi
Gyrodactylus parvae
Mauremys leprosa
Pseudogobius taijiangensis
Carassioides acuminatus
Scutiger ningshanensis
Pristigenys niphonia
Lethrinops lethrinus
Serranochromis robustus
Buccochromis nototaenia
Hemitilapia oxyrhynchus
Phascolosoma pacificum
Leptobrachium leishanense
Pennahia macrocephalus
Menathais tuberosa
Myrianida brachycephala
Eusyllis blomstrandi
Aphis craccivora
Sinocyclocheilus bicornutus
Astyanax paranae
Schistura scaturigina
Eophona migratoria
Retropinna semoni
Dirofilaria sp. 'hongkongensis'
Panaorus albomaculatus
Osphronemus goramy
Haliotis iris
Psephotellus pulcherrimus
Dolomedes angustivirgatus
Psittirostra psittacea
Myadestes myadestinus
Heteralocha acutirostris
Callaeas cinereus
Akialoa obscura
Moho braccatus
Pinguinus impennis
Gyrodactylus brachymystacis
Crassostrea gigas
Rhodosoma turcicum
Idioscopus nitidulus
Typosyllis antoni
Curvipennis wixiensis
Histiostoma blomquisti
Ricania speculum
Haliotis discus hannai x Haliotis iris
Ruditapes philippinarum
Lutjanus erythropterus
Uropsilus gracilis
Tetraodon nigroviridis
Malaclemys terrapin terrapin
Callospermophilus lateralis
Urocitellus richardsonii
Acipenser mikadoi
Monacoa grimaldii
Reticulitermes flaviceps
Fringilla polatzeki
Callianassa ceramica
Acheilognathus meridianus
Turritopsis dohrnii
Cacospongia mycofijiensis
Macaca leucogenys
Limnephilus decipiens
Protonibea diacanthus
Phrynocephalus mystaceus
Crotalus horridus
Pantholops hodgsonii
Hesperelaea palmeri
Piaractus brachypomus
Misgurnus anguillicaudatus x Paramisgurnus dabryanus
Cynoponticus ferox
Polyrhachis dives
Callithrix penicillata
Xylotrechus grayii
Azemiops feae
Scincella huanrenensis
Hypselodoris festiva
Stachyris ruficeps
Orconectes punctimanus
Periophthalmodon schlosseri
Sitophilus oryzae
Sitophilus zeamais
Bothrops jararaca
Scincella vandenburghi
Pseudogastromyzon fasciatus
Agrilus planipennis
Sinibotia reevesae
Sivaloka damnosus
Ponticola kessleri
Polypterus mokelembembe
Scapharca kagoshimensis
Chrysaora quinquecirrha
Dermacentor nitens
Neoceratodus forsteri
Primolius maracana
Ara ararauna
Orthopsittaca manilatus
Phasianella solida
Pyrrhura rupicola
Uroteuthis chinensis
Loliolus beka
Psittrichas fulgidus
Psittacus erithacus
Prioniturus luconensis
Myiopsitta monachus
Forpus passerinus
Eclectus roratus
Coracopsis vasa
Amazona ochrocephala
Ara militaris
Uroteuthis duvaucelii
Drosophila formosana
Neuronema laminatum
Loliolus uyii
Darthula hardwickii
Psittacara rubritorquis
Ara glaucogularis
Glyphodes pyloalis
Primolius couloni
Allantus luctifer
Samia canningi
Hirudo nipponia
Chaceon granulatus
Rhynchopsitta terrisi
Psittacara brevipes
Psococerastis albimaculata
Sepia pharaonis
Placida sp. 1 NY-2013
Psittacara acuticaudatus acuticaudatus
Agriosphodrus dohrni
Zenaida auriculata
Geotrygon violacea
Bycanistes brevis
Bucorvus leadbeateri
Eupsittula pertinax chrysogenys
Nymphicus hollandicus
Leptotila verreauxi
Locusta migratoria manilensis
Eriocheir hepuensis
Eriocheir japonica
Anoplophora glabripennis
Varroa destructor
Wasmannia auropunctata
Grapsus tenuicrustatus
Turritella bacillum
Ibalia leucospoides
Dermacentor silvarum
Aplysia kurodai
Eulimnogammarus verrucosus
Histiona aroides
Craspedacusta sowerbii
Platevindex mortoni
Mesobuthus gibbosus
Spadella cephaloptera
Loliolus japonicus
Vespa mandarinia
Rita rita
Nuttallia olivacea
Thylacodes squamigerus
Yaoshania pachychilus
Mytilus chilensis
Leiocassis longirostris x Tachysurus fulvidraco
Oreolalax lichuanensis
Calliptamus abbreviatus
Macrhybopsis hyostoma
Dimidiochromis kiwinge
Copadichromis quadrimaculatus
Oreolalax major
Lanius schach
Copsychus saularis
Cecropterus lyciades
Sargocentron spiniferum
Littorina saxatilis
Liposcelis keleri
Hygrobia hermanni
Abax parallelepipedus
Amphiprion sebae
Amphiprion akallopisos
Amphiprion ephippium
Minla ignotincta
Yunnanacris yunnaneus
Tringa erythropus
Copadichromis mloto
Channa micropeltes
Tachysurus argentivittatus
Elysia ornata
Conus striatus
Metopaulias depressus
Saccostrea kegaki
Homalogaster paloniae
Fischoederius cobboldi
Fasciolopsis buski
Notoraja tobitukai
Triplophysa lixianensis
Symplecta hybrida
Echinochasmus japonicus
Triplophysa xichangensis
Triplophysa wuweiensis
Triplophysa tenuis
Numenius phaeopus
Triplophysa stewarti
Triplophysa orientalis
Macrhybopsis storeriana
Triplophysa tibetana
Odontamblyopus rebecca
Muricea crassa
Jakoba libera
Andalucia godoyi
Arborophila rufipectus
Ariosoma shiroanago
Scorpis lineolata
Lipolagus ochotensis
Pelusios castaneus
Benthodesmus tenuis
Galdieria sulphuraria
Boleophthalmus pectinirostris
Uromastyx benti
Alligator sinensis
Tropiocolotes tripolitanus
Taractichthys steindachneri
Neomysis japonica
Cynoglossus trigrammus
Periparus ater
Melipona scutellaris
Upogebia yokoyai
Atlantoraja castelnaui
Sillago aeolus
Cirrhinus mrigala x Labeo rohita
Stenodactylus petrii
Uroplatus ebenaui
Lepidodactylus lugubris
Ifremeria nautilei
Polyplectron napoleonis
Metaphire vulgaris
Gymnodiptychus pachycheilus
Breviceps adspersus
Leptomyrmex pallens
Brachycybe lecontii
Appalachioria falcifera
Abacion magnum
Setipinna taty
Moolgarda cunnesius
Taenia martis
Platygyra carnosa
Kaloula borealis
Callitettix versicolor
Herpele squalostoma
Angiostrongylus vasorum
Macrotermes barneyi
Chrysochir aureus
Caretta caretta
Eremias argus
Harengula jaguana
Caulophryne pelagica
Trigonostigma espei
Corallium konojoi
Corallium japonicum
Desmophyllum pertusum
natural gynogenetic Carassius auratus red var.
Gillichthys mirabilis
Chiloscyllium plagiosum
Malcus inconspicuus
Onchidella celtica
Lama guanicoe
Paretroplus maculatus
Chirolophis japonicus
Caulophryne jordani
Scaphirhynchus albus x Scaphirhynchus platorynchus
Epinephelus moara x Hyporthodus septemfasciatus
Idea leuconoe
Lateolabrax latus
Odontamblyopus lacepedii
Sillago sinica
Dopasia gracilis
Schoeniclus elegans
Lophonectes gallus
Crossorhombus valderostratus
Bothus myriaster
Cynoglossus zanzibarensis
Libiocoris heissi
Aradus compar
Aneurus sublobatus
Aneurus similis
Conus capitaneus
Lethrinus laticaudis
Tubastraea tagusensis
Cyprinodon diabolis
Acipenser nudiventris
Mus famulus
Ilyonectria destructans
Aglaiogyrodactylus forficulatus
Haliclystus antarcticus
Lamprotula caveata
Beaufortia kweichowensis
Telmatobius chusmisensis
Angiostrongylus malaysiensis
Eothenomys miletus
Sinobatis borneensis
Scaphirhynchus platorynchus
Acipenser fulvescens
Scaphirhynchus albus
Netuma thalassina
Pseudobalistes fuscus
Pagothenia borchgrevinki
Schyzocotyle nayarensis
Schyzocotyle acheilognathi
Phaethornis malaris
Florisuga fusca
Calliphlox amethystina
Heliodoxa aurescens
Rediviva intermixta
Morone americana
Syngnathus typhle
Datnioides microlepis
Anthopleura midori
Anguis cephallonica
Cichla ocellaris
Pateobatis jenkinsii
Placobdella lamothei
Creobroter gemmatus
Tenodera sinensis
Mantis religiosa
Tylomelania sarasinorum
Reticulitermes labralis
Stygobromus indentatus
Datnioides undecimradiatus
Lamprotula scripta
Creontiades dilutus
Cynoglossus joyneri
Rhynchobatus australiae
Melanotaenia praecox
Hippocampus mohnikei
Melanagromyza sojae
Onychodactylus zhaoermii
Trichopodus trichopterus
Sinocrossocheilus labiatus
Leiolepis reevesii
Crossorhombus azureus
Atractosteus spatula
Ciona intestinalis B CG-2006
Amblyomma fimbriatum
Bothriocroton undatum
Bothriocroton concolor
Amblyomma sphenodonti
Mauremys sinensis
Acestrorhynchus sp. NM-2010
Gymnorhamphichthys sp. NM-2010
Micralestes sp. NM-2010
Ichthyborus sp. NM-2010
Myleus sp. NM-2010
Lebiasina astrigata
Clarias sp. NM-2010
Centromochlus perugiae
Pterygoplichthys disjunctivus
Amphilius sp. NM-2010
Amblydoras gonzalezi
Tetranematichthys quadrifilis
Hydrosaurus amboinensis
Carassius gibelio
Thunnus obesus
Thunnus thynnus
Heteroconger hassi
Microcanthus strigatus
Enoplosus armatus
Hypselecara temporalis
Pempheris schwenkii
Heterotermes validus
Heterotermes cf. occiduus 3.15.2AUS
Heterotermes cf. occiduus 3.12.2.AUS
Heterotermes nr. tenuis COL.4PUERTO
Heterotermes malabaricus
Heterotermes cf. paradoxus AUS121
Heterotermes cf. paradoxus AUS103
Heterotermes cf. paradoxus AUS88
Coptotermes remotus
Trichiosoma anthracinum
Pseudohynobius shuichengensis
Nephrops norvegicus
Pseudosiderastrea formosa
Labeo fimbriatus
Schizopygopsis pylzovi
Schizothorax davidi
Lygus hesperus
Botrylloides violaceus
Ixodes pavlovskyi
Sagittarius serpentarius
Phodilus badius
Antricola mexicanus
Nidirana okinavana
Babina subaspera
Babina holsti
Euplexaura crassa
Echinogorgia complexa
Dendronephthya mollis
Lampadena atlantica
Neoscopelus macrolepidotus
Scopelengys tristis
Puntius snyderi
Puntius semifasciolatus
Psettodes erumei
Trichuris ovis
Trichuris discolor
Thelazia callipaeda
Sardinella albella
Sundasalanx praecox
Clupeichthys goniognathus
Tenualosa thibaudeaui
Ehirava fluviatilis
Gudusia chapra
Ethmidium maculatum
Clupeoides borneensis
Escualosa thoracata
Clupeichthys perakensis
Tenualosa toli
Potamothrissa obtusirostris
Konosirus punctatus
Potamothrissa acutirostris
Microthrissa royauxi
Odaxothrissa losera
Potamalosa richmondia
Sprattus antipodum
Hyperlophus vittatus
Sprattus muelleri
Semirossia patagonica
Bathyteuthis abyssicola
Bathyteuthis abyssicola
Hoplobatrachus tigerinus
Sasakia charonda
Micropterus dolomieu
Psilorhynchus homaloptera
Pseudopungtungia nigra
Thunnus alalunga
Katsuwonus pelamis
Arcos sp. KU 149
Corvus frugilegus
Onychomys leucogaster
Taeniogonalos taihorina
Cetonurus globiceps
Rana sylvatica
Gekko chinensis
Pygoplites diacanthus
Lagocephalus spadiceus
Leiolepis boehmei
Saurida wanieso
Hemidactylus bowringii
Orius sauteri
Lygus lineolaris
Aesopia cornuta
Rondotia menciana
Lophiogobius ocellicauda
Perccottus glenii
Phrynocephalus axillaris
Bufo tibetanus
Pararasbora moltrechti
Leuciscus waleckii
Trichiurus lepturus nanhaiensis
Oncorhynchus keta
Oncicola luehei
Hydropotes inermis
Epinephelus moara x Epinephelus lanceolatus
Anaxarcha zhengi
Elusor macrurus
Proscyllium habereri
Rhina ancylostoma
Diaphorina citri
Conus gloriamaris
Rugosa emeljanovi
Rhabdophis tigrinus
Takydromus amurensis
Helice tientsinensis
Sesarmops sinensis
Cryptocercus kyebangensis
Achatinella mustelina
Ginglymostoma cirratum
Horabagrus brachysoma
Mystus cavasius
Porites lobata
Laonastes aenigmamus
Protobothrops tokarensis
Protobothrops flavoviridis
Capricornis sp. YZ-2016
Vollenhovia emeryi
Coregonus chadary
Arctotherium sp.
Melanotaenia australis
Caryanda sp. ZH-2016
Exilisciurus exilis
Callosciurus adamsi
Lariscus insignis
Bicellonychia lividipennis
Cephalopholis urodeta
Bactericera cockerelli
Anomaloglossus baeobatrachus
Gyrodactylus kobayashii
Microhyla butleri
Macrophthalmus japonicus
Pyrhila pisum
Cimex lectularius
Rana amurensis
Ptyas mucosa
Namalycastis abiuma
Phyllidia ocellata
Rhinotermes hispidus
Reticulitermes nelsonae
Reticulitermes grassei
Heterotermes vagus
Heterotermes tenuis
Heterotermes tenuior
Heterotermes platycephalus
Heterotermes crinitus
Coptotermes travians
Coptotermes sjoestedti
Coptotermes sepangensis
Coptotermes michaelseni
Coptotermes kalshoveni
Coptotermes heimi
Coptotermes gestroi
Coptotermes frenchi
Coptotermes elisae
Coptotermes amanii
Kajikia albida
Tetrapturus georgii
Tetrapturus belone
Tetrapturus pfluegeri
Makaira nigricans
Ostracion rhinorhynchos
Chromodoris quadricolor
Shelfordella lateralis
